text,joy_label,sadness_label,anger_label,fear_label,trust_label,disgust_label,surprise_label,anticipation_label
rejection fills me with panic,0,0,0,1,0,0,0,0
confrontation makes me feel afraid,0,0,0,1,0,0,0,0
I'm experiencing dread about rejection,0,0,0,1,0,0,0,0
I'm alarmed about rejection,0,0,0,1,0,0,0,0
I'm anxious about losing someone I love,0,0,0,1,0,0,0,0
failing fills me with apprehension,0,0,0,1,0,0,0,0
the future makes me feel fearful,0,0,0,1,0,0,0,0
I'm scared about what might happen,0,0,0,1,0,0,0,0
The thought of uncertainty terrifies me,0,0,0,1,0,0,0,0
I can't stop being frightened about the dark,0,0,0,1,0,0,0,0
I'm terrified that what might happen might happen,0,0,0,1,0,0,0,0
I'm nervous that what might happen might happen,0,0,0,1,0,0,0,0
I'm uneasy about the unknown,0,0,0,1,0,0,0,0
I feel scared when I think about failing,0,0,0,1,0,0,0,0
uncertainty fills me with terror,0,0,0,1,0,0,0,0
I can't stop being fearful about rejection,0,0,0,1,0,0,0,0
I'm anxious about what might happen,0,0,0,1,0,0,0,0
I'm experiencing fear about what might happen,0,0,0,1,0,0,0,0
I'm worried that rejection might happen,0,0,0,1,0,0,0,0
I feel afraid when I think about failing,0,0,0,1,0,0,0,0
rejection makes me feel afraid,0,0,0,1,0,0,0,0
I'm nervous about the future,0,0,0,1,0,0,0,0
I'm experiencing panic about what might happen,0,0,0,1,0,0,0,0
the dark fills me with fear,0,0,0,1,0,0,0,0
rejection makes me feel worried,0,0,0,1,0,0,0,0
I'm panicked that the future might happen,0,0,0,1,0,0,0,0
I'm experiencing panic about losing someone I love,0,0,0,1,0,0,0,0
I'm nervous about making mistakes,0,0,0,1,0,0,0,0
I'm terrified that confrontation might happen,0,0,0,1,0,0,0,0
I feel afraid when I think about change,0,0,0,1,0,0,0,0
I'm afraid about change,0,0,0,1,0,0,0,0
I'm alarmed that the dark might happen,0,0,0,1,0,0,0,0
I'm terrified about the future,0,0,0,1,0,0,0,0
I feel uneasy when I think about change,0,0,0,1,0,0,0,0
confrontation makes me feel panicked,0,0,0,1,0,0,0,0
I can't stop being panicked about making mistakes,0,0,0,1,0,0,0,0
rejection makes me feel terrified,0,0,0,1,0,0,0,0
I feel frightened when I think about confrontation,0,0,0,1,0,0,0,0
I'm experiencing terror about confrontation,0,0,0,1,0,0,0,0
I'm experiencing anxiety about the future,0,0,0,1,0,0,0,0
uncertainty makes me feel anxious,0,0,0,1,0,0,0,0
rejection makes me feel frightened,0,0,0,1,0,0,0,0
I'm fearful about failing,0,0,0,1,0,0,0,0
I'm fearful that confrontation might happen,0,0,0,1,0,0,0,0
rejection makes me feel scared,0,0,0,1,0,0,0,0
I'm apprehensive that being alone might happen,0,0,0,1,0,0,0,0
change fills me with fear,0,0,0,1,0,0,0,0
I can't stop being nervous about the future,0,0,0,1,0,0,0,0
I'm alarmed about confrontation,0,0,0,1,0,0,0,0
The thought of uncertainty unnerves me,0,0,0,1,0,0,0,0
The thought of confrontation terrifies me,0,0,0,1,0,0,0,0
uncertainty fills me with panic,0,0,0,1,0,0,0,0
I'm frightened that rejection might happen,0,0,0,1,0,0,0,0
I'm panicked that the dark might happen,0,0,0,1,0,0,0,0
I can't stop being apprehensive about the dark,0,0,0,1,0,0,0,0
change makes me feel frightened,0,0,0,1,0,0,0,0
failing makes me feel worried,0,0,0,1,0,0,0,0
I'm anxious that change might happen,0,0,0,1,0,0,0,0
I feel fearful when I think about the unknown,0,0,0,1,0,0,0,0
losing someone I love makes me feel scared,0,0,0,1,0,0,0,0
I'm fearful about rejection,0,0,0,1,0,0,0,0
change fills me with dread,0,0,0,1,0,0,0,0
I feel apprehensive when I think about being alone,0,0,0,1,0,0,0,0
I can't stop being panicked about the dark,0,0,0,1,0,0,0,0
making mistakes makes me feel uneasy,0,0,0,1,0,0,0,0
the dark makes me feel nervous,0,0,0,1,0,0,0,0
I'm afraid that what might happen might happen,0,0,0,1,0,0,0,0
I'm scared that change might happen,0,0,0,1,0,0,0,0
making mistakes makes me feel anxious,0,0,0,1,0,0,0,0
I'm experiencing dread about uncertainty,0,0,0,1,0,0,0,0
the dark fills me with panic,0,0,0,1,0,0,0,0
I can't stop being apprehensive about making mistakes,0,0,0,1,0,0,0,0
I'm alarmed that rejection might happen,0,0,0,1,0,0,0,0
I can't stop being afraid about rejection,0,0,0,1,0,0,0,0
I feel worried when I think about uncertainty,0,0,0,1,0,0,0,0
confrontation makes me feel alarmed,0,0,0,1,0,0,0,0
the future fills me with anxiety,0,0,0,1,0,0,0,0
I'm experiencing apprehension about being alone,0,0,0,1,0,0,0,0
I'm afraid about confrontation,0,0,0,1,0,0,0,0
The thought of losing someone I love scares me,0,0,0,1,0,0,0,0
I can't stop being scared about what might happen,0,0,0,1,0,0,0,0
I can't stop being uneasy about confrontation,0,0,0,1,0,0,0,0
I feel nervous when I think about uncertainty,0,0,0,1,0,0,0,0
I'm scared about confrontation,0,0,0,1,0,0,0,0
I'm experiencing anxiety about change,0,0,0,1,0,0,0,0
I'm anxious about the unknown,0,0,0,1,0,0,0,0
The thought of the future frightens me,0,0,0,1,0,0,0,0
I feel fearful when I think about uncertainty,0,0,0,1,0,0,0,0
I'm scared about uncertainty,0,0,0,1,0,0,0,0
I can't stop being terrified about confrontation,0,0,0,1,0,0,0,0
I'm afraid about making mistakes,0,0,0,1,0,0,0,0
I feel frightened when I think about making mistakes,0,0,0,1,0,0,0,0
what might happen makes me feel alarmed,0,0,0,1,0,0,0,0
I'm anxious that the future might happen,0,0,0,1,0,0,0,0
I'm experiencing fear about being alone,0,0,0,1,0,0,0,0
confrontation fills me with anxiety,0,0,0,1,0,0,0,0
The thought of losing someone I love alarms me,0,0,0,1,0,0,0,0
The thought of rejection unnerves me,0,0,0,1,0,0,0,0
I can't stop being alarmed about losing someone I love,0,0,0,1,0,0,0,0
making mistakes makes me feel alarmed,0,0,0,1,0,0,0,0
I can't stop being worried about the dark,0,0,0,1,0,0,0,0
The thought of rejection alarms me,0,0,0,1,0,0,0,0
I'm fearful that uncertainty might happen,0,0,0,1,0,0,0,0
I'm experiencing terror about uncertainty,0,0,0,1,0,0,0,0
I'm uneasy that being alone might happen,0,0,0,1,0,0,0,0
what might happen makes me feel uneasy,0,0,0,1,0,0,0,0
I'm nervous about change,0,0,0,1,0,0,0,0
I can't stop being frightened about uncertainty,0,0,0,1,0,0,0,0
change fills me with anxiety,0,0,0,1,0,0,0,0
I feel worried when I think about rejection,0,0,0,1,0,0,0,0
losing someone I love fills me with terror,0,0,0,1,0,0,0,0
I can't stop being nervous about losing someone I love,0,0,0,1,0,0,0,0
I feel apprehensive when I think about losing someone I love,0,0,0,1,0,0,0,0
I'm anxious that the dark might happen,0,0,0,1,0,0,0,0
I'm frightened about failing,0,0,0,1,0,0,0,0
I can't stop being fearful about making mistakes,0,0,0,1,0,0,0,0
I'm alarmed that uncertainty might happen,0,0,0,1,0,0,0,0
I'm experiencing panic about failing,0,0,0,1,0,0,0,0
I'm worried about rejection,0,0,0,1,0,0,0,0
The thought of change terrifies me,0,0,0,1,0,0,0,0
I'm nervous that the unknown might happen,0,0,0,1,0,0,0,0
I'm worried that making mistakes might happen,0,0,0,1,0,0,0,0
confrontation fills me with terror,0,0,0,1,0,0,0,0
I can't stop being anxious about rejection,0,0,0,1,0,0,0,0
I'm uneasy that uncertainty might happen,0,0,0,1,0,0,0,0
change makes me feel scared,0,0,0,1,0,0,0,0
I feel alarmed when I think about the future,0,0,0,1,0,0,0,0
The thought of the future alarms me,0,0,0,1,0,0,0,0
I'm worried that being alone might happen,0,0,0,1,0,0,0,0
I feel anxious when I think about the unknown,0,0,0,1,0,0,0,0
I feel frightened when I think about the future,0,0,0,1,0,0,0,0
I'm anxious that rejection might happen,0,0,0,1,0,0,0,0
I'm frightened that what might happen might happen,0,0,0,1,0,0,0,0
I'm worried that confrontation might happen,0,0,0,1,0,0,0,0
I'm terrified that losing someone I love might happen,0,0,0,1,0,0,0,0
confrontation makes me feel apprehensive,0,0,0,1,0,0,0,0
rejection fills me with fear,0,0,0,1,0,0,0,0
I'm experiencing dread about losing someone I love,0,0,0,1,0,0,0,0
the unknown makes me feel anxious,0,0,0,1,0,0,0,0
I'm alarmed about change,0,0,0,1,0,0,0,0
I'm uneasy that making mistakes might happen,0,0,0,1,0,0,0,0
I'm alarmed about the unknown,0,0,0,1,0,0,0,0
the future makes me feel scared,0,0,0,1,0,0,0,0
I'm afraid about the dark,0,0,0,1,0,0,0,0
I'm terrified that failing might happen,0,0,0,1,0,0,0,0
I can't stop being apprehensive about being alone,0,0,0,1,0,0,0,0
I'm experiencing anxiety about confrontation,0,0,0,1,0,0,0,0
I feel afraid when I think about the dark,0,0,0,1,0,0,0,0
I'm terrified that the future might happen,0,0,0,1,0,0,0,0
The thought of uncertainty frightens me,0,0,0,1,0,0,0,0
I'm scared about the unknown,0,0,0,1,0,0,0,0
I'm panicked about confrontation,0,0,0,1,0,0,0,0
I can't stop being uneasy about making mistakes,0,0,0,1,0,0,0,0
I can't stop being afraid about the dark,0,0,0,1,0,0,0,0
the unknown makes me feel panicked,0,0,0,1,0,0,0,0
I'm afraid that the future might happen,0,0,0,1,0,0,0,0
The thought of being alone terrifies me,0,0,0,1,0,0,0,0
what might happen makes me feel scared,0,0,0,1,0,0,0,0
The thought of the dark alarms me,0,0,0,1,0,0,0,0
I can't stop being anxious about the future,0,0,0,1,0,0,0,0
I can't stop being nervous about failing,0,0,0,1,0,0,0,0
uncertainty makes me feel apprehensive,0,0,0,1,0,0,0,0
I'm panicked that being alone might happen,0,0,0,1,0,0,0,0
I'm fearful about the future,0,0,0,1,0,0,0,0
I'm worried that losing someone I love might happen,0,0,0,1,0,0,0,0
I can't stop being frightened about change,0,0,0,1,0,0,0,0
I feel uneasy when I think about what might happen,0,0,0,1,0,0,0,0
I can't stop being worried about making mistakes,0,0,0,1,0,0,0,0
uncertainty makes me feel scared,0,0,0,1,0,0,0,0
I'm uneasy that what might happen might happen,0,0,0,1,0,0,0,0
I feel alarmed when I think about being alone,0,0,0,1,0,0,0,0
making mistakes makes me feel terrified,0,0,0,1,0,0,0,0
the unknown makes me feel nervous,0,0,0,1,0,0,0,0
I feel scared when I think about the dark,0,0,0,1,0,0,0,0
I'm uneasy about being alone,0,0,0,1,0,0,0,0
uncertainty makes me feel worried,0,0,0,1,0,0,0,0
what might happen makes me feel apprehensive,0,0,0,1,0,0,0,0
failing fills me with fear,0,0,0,1,0,0,0,0
I'm experiencing panic about the dark,0,0,0,1,0,0,0,0
being alone makes me feel frightened,0,0,0,1,0,0,0,0
rejection fills me with dread,0,0,0,1,0,0,0,0
I'm panicked that the unknown might happen,0,0,0,1,0,0,0,0
I'm worried about change,0,0,0,1,0,0,0,0
I'm frightened about change,0,0,0,1,0,0,0,0
I can't stop being uneasy about the unknown,0,0,0,1,0,0,0,0
being alone makes me feel anxious,0,0,0,1,0,0,0,0
I'm alarmed about the future,0,0,0,1,0,0,0,0
I'm uneasy about the future,0,0,0,1,0,0,0,0
I can't stop being scared about confrontation,0,0,0,1,0,0,0,0
I can't stop being afraid about losing someone I love,0,0,0,1,0,0,0,0
I feel anxious when I think about rejection,0,0,0,1,0,0,0,0
I'm uneasy that confrontation might happen,0,0,0,1,0,0,0,0
I'm panicked that making mistakes might happen,0,0,0,1,0,0,0,0
I'm panicked about the dark,0,0,0,1,0,0,0,0
I'm fearful about the unknown,0,0,0,1,0,0,0,0
I feel anxious when I think about losing someone I love,0,0,0,1,0,0,0,0
being alone fills me with terror,0,0,0,1,0,0,0,0
I'm scared about the dark,0,0,0,1,0,0,0,0
I'm nervous about failing,0,0,0,1,0,0,0,0
I'm frightened that the dark might happen,0,0,0,1,0,0,0,0
confrontation fills me with fear,0,0,0,1,0,0,0,0
I feel anxious when I think about making mistakes,0,0,0,1,0,0,0,0
The thought of the future terrifies me,0,0,0,1,0,0,0,0
the dark makes me feel fearful,0,0,0,1,0,0,0,0
I'm apprehensive about the dark,0,0,0,1,0,0,0,0
I'm frightened about being alone,0,0,0,1,0,0,0,0
The thought of losing someone I love unnerves me,0,0,0,1,0,0,0,0
I'm frightened that losing someone I love might happen,0,0,0,1,0,0,0,0
I feel worried when I think about the unknown,0,0,0,1,0,0,0,0
I can't stop being afraid about making mistakes,0,0,0,1,0,0,0,0
I'm nervous about the dark,0,0,0,1,0,0,0,0
I'm alarmed about failing,0,0,0,1,0,0,0,0
failing makes me feel afraid,0,0,0,1,0,0,0,0
I'm anxious about failing,0,0,0,1,0,0,0,0
I'm anxious that being alone might happen,0,0,0,1,0,0,0,0
I'm panicked about what might happen,0,0,0,1,0,0,0,0
the dark makes me feel worried,0,0,0,1,0,0,0,0
I can't stop being frightened about the unknown,0,0,0,1,0,0,0,0
The thought of making mistakes unnerves me,0,0,0,1,0,0,0,0
I feel afraid when I think about rejection,0,0,0,1,0,0,0,0
I'm frightened that making mistakes might happen,0,0,0,1,0,0,0,0
I can't stop being worried about the future,0,0,0,1,0,0,0,0
I'm uneasy about the dark,0,0,0,1,0,0,0,0
I can't stop being terrified about the unknown,0,0,0,1,0,0,0,0
I'm experiencing apprehension about rejection,0,0,0,1,0,0,0,0
what might happen makes me feel panicked,0,0,0,1,0,0,0,0
I'm nervous about the unknown,0,0,0,1,0,0,0,0
failing makes me feel nervous,0,0,0,1,0,0,0,0
I'm panicked about failing,0,0,0,1,0,0,0,0
I'm nervous about being alone,0,0,0,1,0,0,0,0
I'm terrified that uncertainty might happen,0,0,0,1,0,0,0,0
I can't stop being apprehensive about rejection,0,0,0,1,0,0,0,0
losing someone I love makes me feel anxious,0,0,0,1,0,0,0,0
I can't stop being alarmed about the unknown,0,0,0,1,0,0,0,0
I'm terrified that the dark might happen,0,0,0,1,0,0,0,0
I'm terrified that the unknown might happen,0,0,0,1,0,0,0,0
I feel frightened when I think about being alone,0,0,0,1,0,0,0,0
I'm worried that the unknown might happen,0,0,0,1,0,0,0,0
I can't stop being uneasy about what might happen,0,0,0,1,0,0,0,0
I feel alarmed when I think about confrontation,0,0,0,1,0,0,0,0
confrontation fills me with panic,0,0,0,1,0,0,0,0
I'm uneasy about what might happen,0,0,0,1,0,0,0,0
I'm scared that the dark might happen,0,0,0,1,0,0,0,0
I'm experiencing dread about making mistakes,0,0,0,1,0,0,0,0
I feel worried when I think about making mistakes,0,0,0,1,0,0,0,0
I'm uneasy that rejection might happen,0,0,0,1,0,0,0,0
I can't stop being anxious about failing,0,0,0,1,0,0,0,0
I'm experiencing dread about being alone,0,0,0,1,0,0,0,0
rejection makes me feel alarmed,0,0,0,1,0,0,0,0
The thought of the dark worries me,0,0,0,1,0,0,0,0
uncertainty makes me feel frightened,0,0,0,1,0,0,0,0
the unknown makes me feel scared,0,0,0,1,0,0,0,0
losing someone I love makes me feel alarmed,0,0,0,1,0,0,0,0
I'm panicked about the unknown,0,0,0,1,0,0,0,0
I can't stop being nervous about making mistakes,0,0,0,1,0,0,0,0
the future makes me feel panicked,0,0,0,1,0,0,0,0
I feel frightened when I think about uncertainty,0,0,0,1,0,0,0,0
what might happen makes me feel nervous,0,0,0,1,0,0,0,0
I'm apprehensive about the unknown,0,0,0,1,0,0,0,0
rejection makes me feel nervous,0,0,0,1,0,0,0,0
change makes me feel anxious,0,0,0,1,0,0,0,0
the future makes me feel terrified,0,0,0,1,0,0,0,0
I'm frightened that being alone might happen,0,0,0,1,0,0,0,0
I feel afraid when I think about being alone,0,0,0,1,0,0,0,0
the future makes me feel apprehensive,0,0,0,1,0,0,0,0
I can't stop being apprehensive about losing someone I love,0,0,0,1,0,0,0,0
I can't stop being nervous about change,0,0,0,1,0,0,0,0
I feel nervous when I think about the dark,0,0,0,1,0,0,0,0
I can't stop being scared about the future,0,0,0,1,0,0,0,0
I feel scared when I think about rejection,0,0,0,1,0,0,0,0
I can't stop being apprehensive about what might happen,0,0,0,1,0,0,0,0
I'm fearful about losing someone I love,0,0,0,1,0,0,0,0
I can't stop being panicked about confrontation,0,0,0,1,0,0,0,0
I can't stop being anxious about what might happen,0,0,0,1,0,0,0,0
I feel nervous when I think about the unknown,0,0,0,1,0,0,0,0
I'm apprehensive about confrontation,0,0,0,1,0,0,0,0
I'm panicked about being alone,0,0,0,1,0,0,0,0
I'm worried that the dark might happen,0,0,0,1,0,0,0,0
I can't stop being afraid about being alone,0,0,0,1,0,0,0,0
making mistakes fills me with dread,0,0,0,1,0,0,0,0
failing makes me feel apprehensive,0,0,0,1,0,0,0,0
uncertainty makes me feel nervous,0,0,0,1,0,0,0,0
I'm anxious that confrontation might happen,0,0,0,1,0,0,0,0
I'm panicked that what might happen might happen,0,0,0,1,0,0,0,0
I can't stop being panicked about the future,0,0,0,1,0,0,0,0
I can't stop being panicked about change,0,0,0,1,0,0,0,0
I can't stop being afraid about uncertainty,0,0,0,1,0,0,0,0
rejection fills me with apprehension,0,0,0,1,0,0,0,0
I'm alarmed about being alone,0,0,0,1,0,0,0,0
I can't stop being uneasy about change,0,0,0,1,0,0,0,0
I'm scared about being alone,0,0,0,1,0,0,0,0
I'm uneasy that the unknown might happen,0,0,0,1,0,0,0,0
I'm apprehensive that change might happen,0,0,0,1,0,0,0,0
I feel panicked when I think about the dark,0,0,0,1,0,0,0,0
change makes me feel apprehensive,0,0,0,1,0,0,0,0
I'm frightened about confrontation,0,0,0,1,0,0,0,0
the dark makes me feel apprehensive,0,0,0,1,0,0,0,0
I feel apprehensive when I think about failing,0,0,0,1,0,0,0,0
I can't stop being afraid about failing,0,0,0,1,0,0,0,0
The thought of the unknown worries me,0,0,0,1,0,0,0,0
change makes me feel uneasy,0,0,0,1,0,0,0,0
I can't stop being alarmed about rejection,0,0,0,1,0,0,0,0
I'm fearful that the unknown might happen,0,0,0,1,0,0,0,0
losing someone I love makes me feel worried,0,0,0,1,0,0,0,0
I'm panicked that confrontation might happen,0,0,0,1,0,0,0,0
I'm terrified about failing,0,0,0,1,0,0,0,0
I can't stop being uneasy about being alone,0,0,0,1,0,0,0,0
I'm experiencing anxiety about losing someone I love,0,0,0,1,0,0,0,0
I'm apprehensive about making mistakes,0,0,0,1,0,0,0,0
The thought of rejection terrifies me,0,0,0,1,0,0,0,0
I'm anxious that losing someone I love might happen,0,0,0,1,0,0,0,0
I'm anxious that the unknown might happen,0,0,0,1,0,0,0,0
The thought of making mistakes frightens me,0,0,0,1,0,0,0,0
I'm afraid that confrontation might happen,0,0,0,1,0,0,0,0
I'm alarmed that making mistakes might happen,0,0,0,1,0,0,0,0
I feel scared when I think about losing someone I love,0,0,0,1,0,0,0,0
being alone makes me feel alarmed,0,0,0,1,0,0,0,0
I can't stop being scared about making mistakes,0,0,0,1,0,0,0,0
I feel nervous when I think about rejection,0,0,0,1,0,0,0,0
I'm frightened about the dark,0,0,0,1,0,0,0,0
I'm panicked about rejection,0,0,0,1,0,0,0,0
making mistakes makes me feel nervous,0,0,0,1,0,0,0,0
I can't stop being anxious about change,0,0,0,1,0,0,0,0
the unknown makes me feel worried,0,0,0,1,0,0,0,0
I can't stop being fearful about confrontation,0,0,0,1,0,0,0,0
I can't stop being scared about rejection,0,0,0,1,0,0,0,0
I can't stop being terrified about uncertainty,0,0,0,1,0,0,0,0
I'm afraid about what might happen,0,0,0,1,0,0,0,0
I'm panicked about making mistakes,0,0,0,1,0,0,0,0
I'm alarmed about the dark,0,0,0,1,0,0,0,0
I feel uneasy when I think about the unknown,0,0,0,1,0,0,0,0
